358,0
96,0
1022,2
257,0
1011,2
303,0
12,0
568,1
841,2
1126,2
1,0
226,0
126,0
163,0
562,1
1116,2
169,0
1065,2
294,0
54,0
572,1
1001,2
1097,2
1021,2
659,1
431,1
33,0
803,2
258,0
176,0
1029,2
108,0
286,0
721,1
467,1
720,1
178,0
160,0
171,0
962,2
949,2
85,0
147,0
350,0
242,0
727,1
735,1
760,1
177,0
587,1
43,0
570,1
653,1
753,1
997,2
137,0
326,0
1169,2
478,1
100,0
259,0
7,0
315,0
47,0
1150,2
1121,2
1195,2
35,0
495,1
459,1
1055,2
339,0
534,1
500,1
811,2
300,0
535,1
173,0
1114,2
698,1
70,0
346,0
218,0
638,1
216,0
79,0
683,1
319,0
1196,2
578,1
1077,2
623,1
817,2
314,0
68,0
60,0
1156,2
253,0
1047,2
599,1
847,2
152,0
1105,2
543,1
793,1
701,1
925,2
991,2
114,0
395,0
457,1
37,0
913,2
1099,2
650,1
687,1
370,0
341,0
1125,2
895,2
704,1
768,1
1115,2
120,0
1020,2
628,1
980,2
92,0
418,1
1185,2
14,0
655,1
610,1
1164,2
511,1
509,1
203,0
700,1
678,1
682,1
1006,2
72,0
88,0
622,1
444,1
384,0
236,0
918,2
1197,2
113,0
182,0
1193,2
967,2
636,1
590,1
318,0
89,0
1145,2
789,1
972,2
240,0
1035,2
778,1
306,0
470,1
738,1
769,1
327,0
764,1
1147,2
646,1
55,0
780,1
429,1
951,2
392,0
353,0
272,0
397,0
930,2
754,1
489,1
310,0
388,0
157,0
904,2
884,2
875,2
1184,2
1023,2
183,0
354,0
324,0
115,0
708,1
151,0
63,0
626,1
372,0
463,1
154,0
851,2
1110,2
1162,2
209,0
657,1
0,0
458,1
308,0
351,0
870,2
1158,2
952,2
804,2
340,0
911,2
619,1
164,0
661,1
123,0
539,1
796,1
873,2
316,0
945,2
1153,2
142,0
863,2
235,0
1103,2
985,2
227,0
1067,2
390,0
771,1
986,2
957,2
512,1
673,1
521,1
1032,2
827,2
1113,2
225,0
170,0
624,1
138,0
1041,2
494,1
763,1
1038,2
730,1
1191,2
927,2
584,1
859,2
117,0
731,1
998,2
706,1
1175,2
528,1
818,2
602,1
59,0
9,0
932,2
1069,2
128,0
596,1
1062,2
247,0
476,1
331,0
993,2
889,2
762,1
84,0
1154,2
522,1
992,2
1180,2
342,0
772,1
98,0
928,2
1163,2
524,1
130,0
1081,2
1088,2
795,1
723,1
729,1
24,0
692,1
298,0
757,1
781,1
334,0
866,2
670,1
605,1
594,1
732,1
615,1
881,2
352,0
192,0
438,1
792,1
668,1
726,1
1101,2
810,2
1046,2
601,1
697,1
167,0
684,1
155,0
908,2
518,1
1172,2
284,0
461,1
766,1
923,2
430,1
374,0
116,0
40,0
118,0
337,0
1071,2
317,0
419,1
437,1
181,0
598,1
1178,2
132,0
466,1
550,1
680,1
597,1
421,1
686,1
1060,2
813,2
360,0
1084,2
487,1
219,0
542,1
536,1
333,0
482,1
1098,2
924,2
