760,1
305,0
203,0
182,0
289,0
573,1
875,1
647,1
393,0
367,0
649,1
239,0
136,0
907,1
130,0
456,0
362,0
748,1
694,1
997,1
941,1
158,0
283,0
996,1
731,1
32,0
602,1
793,1
828,1
970,1
867,1
87,0
390,0
591,1
387,0
989,1
392,0
438,0
480,0
841,1
125,0
737,1
474,0
316,0
49,0
959,1
546,1
69,0
676,1
171,0
789,1
549,1
923,1
802,1
150,0
556,1
243,0
687,1
781,1
717,1
97,0
979,1
102,0
342,0
189,0
411,0
471,0
633,1
906,1
160,0
409,0
575,1
530,1
588,1
275,0
89,0
925,1
955,1
28,0
589,1
340,0
377,0
312,0
50,0
126,0
963,1
873,1
528,1
337,0
553,1
178,0
600,1
948,1
518,1
772,1
538,1
761,1
54,0
581,1
865,1
534,1
836,1
356,0
274,0
622,1
910,1
678,1
664,1
952,1
835,1
954,1
498,0
90,0
149,0
262,0
609,1
497,0
108,0
964,1
234,0
74,0
96,0
827,1
936,1
739,1
466,0
693,1
746,1
709,1
25,0
418,0
479,0
981,1
137,0
809,1
775,1
272,0
509,1
439,0
259,0
765,1
247,0
884,1
197,0
329,0
230,0
395,0
297,0
226,0
350,0
998,1
719,1
95,0
625,1
608,1
822,1
186,0
492,0
129,0
529,1
594,1
257,0
604,1
0,0
635,1
190,0
389,0
623,1
369,0
790,1
359,0
121,0
783,1
966,1
76,0
870,1
313,0
611,1
808,1
131,0
896,1
401,0
56,0
734,1
723,1
745,1
110,0
716,1
351,0
662,1
416,0
228,0
86,0
992,1
900,1
261,0
458,0
708,1
1,0
318,0
227,0
886,1
260,0
718,1
511,1
914,1
527,1
881,1
969,1
580,1
488,0
383,0
398,0
301,0
695,1
48,0
720,1
210,0
368,0
177,0
105,0
484,0
99,0
216,0
630,1
463,0
751,1
523,1
568,1
319,0
713,1
63,0
306,0
507,1
374,0
320,0
777,1
104,0
148,0
657,1
8,0
354,0
570,1
508,1
794,1
41,0
741,1
928,1
44,0
407,0
293,0
155,0
66,0
661,1
727,1
627,1
334,0
348,0
314,0
477,0
10,0
184,0
116,0
560,1
167,0
856,1
684,1
858,1
452,0
562,1
958,1
977,1
214,0
72,0
258,0
813,1
675,1
764,1
169,0
967,1
558,1
502,1
347,0
322,0
968,1
333,0
470,0
268,0
478,0
904,1
224,0
721,1
91,0
206,0
784,1
422,0
324,0
323,0
127,0
371,0
