1.735131256282329559e-02,-1.763824955560266972e-03,1.227720873430371284e-03,-1.327649224549531937e-03
-6.571580655872821808e-03,-2.402639947831630707e-03,-2.052108757197856903e-03,1.399549422785639763e-03
6.871415302157402039e-03,-5.842546932399272919e-03,-8.662292966619133949e-04,3.711313474923372269e-03
1.769727445207536221e-03,4.083564272150397301e-04,-3.479746729135513306e-02,4.488577134907245636e-03
-2.762746298685669899e-03,-4.853361751884222031e-03,1.101998495869338512e-03,-7.601084653288125992e-04
2.596628852188587189e-03,9.163300273939967155e-04,-4.026414826512336731e-04,3.155424201395362616e-04
1.431434042751789093e-02,1.264499383978545666e-03,-3.165908902883529663e-02,-2.997944829985499382e-03
1.865371689200401306e-02,-9.404846467077732086e-03,-2.129472419619560242e-02,3.143066167831420898e-02
-9.037223062478005886e-04,-5.905349971726536751e-04,3.047826327383518219e-02,-6.060517625883221626e-05
-8.330542186740785837e-05,6.382303778082132339e-03,4.073660820722579956e-03,3.288096922915428877e-04
8.581351488828659058e-03,5.199821898713707924e-04,1.196198398247361183e-03,-1.064448966644704342e-03
-1.679922454059123993e-02,-3.244929830543696880e-04,3.498150967061519623e-03,-4.919612314552068710e-03
-6.193958688527345657e-05,2.724906057119369507e-02,1.670497294981032610e-05,-7.356818532571196556e-04
-3.547088708728551865e-04,-2.316350117325782776e-02,3.572863060981035233e-04,-4.729024134576320648e-03
2.036931738257408142e-02,-4.475741181522607803e-03,-1.450055465102195740e-02,-1.028007129207253456e-03
1.193117001093924046e-03,-8.455947972834110260e-03,8.096216246485710144e-03,8.790729334577918053e-04
-2.876629587262868881e-04,6.759391166269779205e-03,1.097766566090285778e-03,-7.698959670960903168e-04
6.570859812200069427e-03,1.195003930479288101e-02,-1.157187670469284058e-02,6.716532632708549500e-03
5.768297705799341202e-05,-2.268164418637752533e-02,7.697147666476666927e-04,-3.676792373880743980e-03
3.496212011668831110e-04,1.016764622181653976e-02,-4.008247051388025284e-04,1.082306844182312489e-03
1.074048923328518867e-04,2.299655927345156670e-03,6.585419178009033203e-03,-1.572463195770978928e-03
2.004059497267007828e-04,-2.866083057597279549e-03,-1.730339834466576576e-03,-1.072883489541709423e-03
-1.356872916221618652e-02,1.377368438988924026e-02,-1.713182777166366577e-03,9.750837925821542740e-04
3.768452210351824760e-03,-1.300661545246839523e-02,-3.341049014125019312e-04,1.435145456343889236e-02
8.511448279023170471e-03,4.254960268735885620e-02,-3.666597232222557068e-02,-2.395273745059967041e-02
-4.167233128100633621e-03,-3.763329982757568359e-02,-2.455779910087585449e-02,1.500286068767309189e-02
-8.410713635385036469e-03,1.701128669083118439e-02,1.842829585075378418e-02,-2.495947666466236115e-02
-8.169827982783317566e-03,-1.211183145642280579e-02,-8.860945701599121094e-03,1.151609933003783226e-03
5.398906068876385689e-05,1.496898382902145386e-02,1.462235115468502045e-03,-1.087861601263284683e-03
7.694936357438564301e-05,1.446655718609690666e-03,9.663574746809899807e-04,-8.488673483952879906e-05
8.454888127744197845e-03,-6.954542361199855804e-03,5.770243587903678417e-04,-1.283719297498464584e-02
4.674324300140142441e-03,4.030929412692785263e-03,1.174039556644856930e-03,-4.633325338363647461e-02
-2.005995484068989754e-03,-3.285940364003181458e-02,5.215806886553764343e-03,-7.450755219906568527e-06
1.360430195927619934e-02,-1.415939349681138992e-02,1.912457868456840515e-02,-1.646931865252554417e-03
6.389182992279529572e-03,3.002823796123266220e-04,-4.330785479396581650e-03,7.696881657466292381e-04
-6.767235230654478073e-03,4.068331792950630188e-03,1.561698503792285919e-03,-9.700159425847232342e-04
1.484038680791854858e-02,-7.927413098514080048e-03,9.231075528077781200e-04,2.253667451441287994e-03
3.053094027563929558e-03,3.322955220937728882e-03,-6.475160829722881317e-03,3.112841024994850159e-02
-3.013875102624297142e-04,5.106544587761163712e-03,6.780923577025532722e-04,3.224751353263854980e-02
-2.554540114942938089e-04,-1.563539844937622547e-04,6.223772652447223663e-03,-1.838062889873981476e-02
-4.026056558359414339e-04,1.089186407625675201e-02,4.637235775589942932e-03,-4.845600575208663940e-02
-1.466791727580130100e-04,2.489044517278671265e-02,1.515553798526525497e-03,-6.659482605755329132e-03
-1.112782338168472052e-04,2.422725036740303040e-02,-5.179298110306262970e-03,1.974974013864994049e-02
-4.167580045759677887e-04,1.275084260851144791e-02,-6.817068904638290405e-03,3.056590445339679718e-02
2.060545142740011215e-03,-3.998195170424878597e-04,-1.735469413688406348e-04,-6.715656258165836334e-03
-1.653434126637876034e-03,-2.383021637797355652e-07,2.071817778050899506e-02,-4.393497947603464127e-03
-1.032161409966647625e-03,5.345119861885905266e-04,6.918105063959956169e-04,-3.231279551982879639e-03
2.253851853311061859e-03,-2.395480405539274216e-04,-4.233722283970564604e-04,3.406841307878494263e-03
1.224910095334053040e-02,7.572245667688548565e-04,-6.001771427690982819e-03,-1.494989730417728424e-02
3.493685508146882057e-03,3.767732414416968822e-04,-5.484350491315126419e-03,-8.636245504021644592e-03
5.032123997807502747e-03,-1.301212236285209656e-02,1.883868873119354248e-02,2.560477587394416332e-04
-5.809023045003414154e-03,3.075844841077923775e-03,-2.968369517475366592e-03,-3.174710320308804512e-03
-5.021081306040287018e-03,1.100570987910032272e-02,-1.784415170550346375e-02,-5.375297274440526962e-03
8.680018596351146698e-03,1.539946161210536957e-02,-2.390541881322860718e-02,2.329431660473346710e-02
1.482746470719575882e-02,1.191139454022049904e-04,1.639292761683464050e-02,1.580746658146381378e-02
-3.109418554231524467e-03,-1.747816568240523338e-04,-2.507652156054973602e-03,7.453562226146459579e-03
4.422059864737093449e-04,-1.166477054357528687e-02,-2.473549917340278625e-02,1.407847390510141850e-03
-9.893042035400867462e-03,8.823236450552940369e-03,3.728128597140312195e-02,-2.551796380430459976e-03
4.315702244639396667e-03,-4.375298740342259407e-04,9.184253867715597153e-04,-7.000499754212796688e-04
-8.261946495622396469e-04,1.011997577734291553e-03,1.180795588879846036e-04,-4.727150371763855219e-05
1.911728759296238422e-04,-1.628233236260712147e-03,-2.177881635725498199e-02,-1.167441252619028091e-02
4.133435431867837906e-04,-4.333440447226166725e-04,-4.031739663332700729e-03,4.915275145322084427e-03
-6.150151020847260952e-04,8.662684704177081585e-04,-1.706880982965230942e-03,-9.771572425961494446e-03
7.022832287475466728e-04,-6.630867137573659420e-04,2.687858883291482925e-03,-1.518760807812213898e-03
-1.000026240944862366e-02,-1.631268183700740337e-03,1.671307161450386047e-02,1.498274155892431736e-03
1.406425260938704014e-03,2.379975281655788422e-03,-1.632311905268579721e-04,4.037823528051376343e-03
5.315195769071578979e-03,1.874954439699649811e-02,-1.716728904284536839e-03,-1.619700924493372440e-04
1.563492417335510254e-02,-3.772664815187454224e-02,2.041814150288701057e-03,-6.267695425776764750e-05
3.365124575793743134e-03,5.628017242997884750e-04,-6.544138770550489426e-03,4.100051592104136944e-04
1.762221939861774445e-02,1.223605358973145485e-04,-2.794340718537569046e-03,9.280800586566329002e-04
7.647917373105883598e-04,-5.194478435441851616e-04,1.079129520803689957e-03,7.529921131208539009e-04
1.264252420514822006e-02,-2.309051342308521271e-03,-1.092454418540000916e-03,-9.389298502355813980e-04
1.204726286232471466e-04,1.699960790574550629e-03,9.894155897200107574e-03,-9.723833645693957806e-04
-5.144173279404640198e-03,2.082380233332514763e-03,-2.075411751866340637e-02,-7.619527750648558140e-04
8.656335063278675079e-03,6.771094165742397308e-03,1.181701547466218472e-03,-1.111692632548511028e-03
-1.147309085354208946e-03,-1.115555875003337860e-03,-4.456161987036466599e-03,3.867951221764087677e-03
-3.031036071479320526e-02,5.298507749103009701e-04,1.093815080821514130e-02,-8.532677777111530304e-03
-2.202260680496692657e-02,-3.729274030774831772e-03,1.661737635731697083e-02,1.301744859665632248e-02
-4.037624166812747717e-04,-1.998783554881811142e-03,1.216733595356345177e-03,7.113706320524215698e-03
6.258802750380709767e-05,-1.676539832260459661e-04,-5.399191286414861679e-04,4.823977593332529068e-03
1.111010834574699402e-02,1.375201856717467308e-03,1.034644804894924164e-02,-3.758482169359922409e-03
1.469110371544957161e-03,-8.102464489638805389e-04,-1.627627527341246605e-03,5.020081298425793648e-04
-1.225808542221784592e-02,6.032082717865705490e-03,-1.004897523671388626e-02,-9.312193724326789379e-04
1.318896538577973843e-03,-7.313456153497099876e-04,7.776741404086351395e-04,4.253122024238109589e-03
-1.172006595879793167e-02,5.943807307630777359e-03,1.137513201683759689e-03,-5.153386155143380165e-04
-7.528875488787889481e-03,2.092468785122036934e-03,1.684625050984323025e-03,1.775640121195465326e-04
-8.014700375497341156e-03,1.109082438051700592e-02,2.538950368762016296e-02,-1.006270525977015495e-03
2.771705016493797302e-02,-2.619072422385215759e-02,1.421766472049057484e-03,3.273044712841510773e-04
1.293045002967119217e-02,-5.224187043495476246e-05,-1.360307098366320133e-03,-2.110133692622184753e-02
5.486395675688982010e-03,-1.356228458462283015e-04,-1.138322753831744194e-03,-1.792461052536964417e-02
1.370428013615310192e-03,-6.151934619992971420e-03,2.904699556529521942e-02,-1.384920557029545307e-03
2.215903811156749725e-02,-3.794155782088637352e-03,-2.213443815708160400e-02,9.496500715613365173e-04
-1.734569109976291656e-02,1.931656897068023682e-02,-2.239370346069335938e-02,6.590894423425197601e-03
1.693410612642765045e-02,-8.827896788716316223e-03,6.069899536669254303e-03,1.787180081009864807e-04
4.519254434853792191e-03,-1.050639315508306026e-03,4.558060783892869949e-03,-4.537142347544431686e-03
-8.759132586419582367e-03,-6.806589663028717041e-04,1.322344760410487652e-03,-9.004593011923134327e-04
-7.191161625087261200e-03,2.731855027377605438e-02,-6.894576828926801682e-03,5.865099374204874039e-03
-4.776233341544866562e-03,-2.354772947728633881e-02,-4.946169909089803696e-03,1.008829846978187561e-02
-4.277562722563743591e-03,5.055467598140239716e-03,-5.395193584263324738e-03,-3.669501049444079399e-03
1.091167144477367401e-02,-4.223139840178191662e-04,-2.377862110733985901e-02,-1.056230999529361725e-02
6.144828628748655319e-03,1.954907365143299103e-02,-1.291182124987244606e-03,3.823499719146639109e-05
9.593399241566658020e-03,-2.904062531888484955e-02,-1.015093643218278885e-03,-7.797418220434337854e-06
-1.079012872651219368e-04,2.379638142883777618e-02,2.664786006789654493e-04,-4.325270856497809291e-05
-1.846170343924313784e-04,6.422373000532388687e-03,-1.121448702178895473e-03,8.391374722123146057e-04
7.635412621311843395e-04,1.112574897706508636e-02,1.545376423746347427e-02,1.895486935973167419e-02
6.665133871138095856e-03,-2.357633039355278015e-02,1.209984906017780304e-02,-9.573278366588056087e-04
3.517453745007514954e-02,7.476423401385545731e-03,-3.920904360711574554e-03,8.771999273449182510e-04
2.423818921670317650e-03,2.660724148154258728e-02,-4.107313870918005705e-04,3.849531058222055435e-04
1.325548533350229263e-02,-4.830392077565193176e-03,-1.126471441239118576e-02,-1.117176376283168793e-03
3.869912121444940567e-03,-2.488175872713327408e-03,8.356373757123947144e-03,-7.220177794806659222e-04
-3.136362135410308838e-02,3.310311213135719299e-02,-5.605707410722970963e-03,-9.270492941141128540e-03
2.567411633208394051e-03,-2.757819741964340210e-02,-2.138441195711493492e-04,3.117636591196060181e-02
-2.303340705111622810e-03,3.458789142314344645e-04,2.707374747842550278e-03,-2.628023969009518623e-03
5.743845831602811813e-04,-1.489090936956927180e-04,5.143927875906229019e-03,-4.193674307316541672e-03
2.616751706227660179e-03,4.792431741952896118e-02,-2.802205085754394531e-02,-6.435307674109935760e-03
-8.508033119142055511e-03,-3.048152662813663483e-02,-3.192671760916709900e-02,2.268596552312374115e-02
1.185633800923824310e-02,6.319237290881574154e-04,-1.064203307032585144e-02,-9.883104357868432999e-04
-6.854751147329807281e-03,5.542646395042538643e-04,-1.938805170357227325e-02,-9.798199607757851481e-05
-1.660425681620836258e-03,4.964957013726234436e-02,-1.705786329694092274e-03,8.140309713780879974e-03
-3.116558655165135860e-04,-1.338742580264806747e-02,-5.058268550783395767e-03,3.980924561619758606e-02
4.483593162149190903e-03,1.890806667506694794e-02,6.021184381097555161e-03,-1.056666718795895576e-03
1.251228991895914078e-02,-1.347404439002275467e-02,-1.037015672773122787e-02,1.589515712112188339e-03
-2.213189727626740932e-04,-1.403223141096532345e-04,4.505102988332509995e-03,-9.677615016698837280e-03
8.600760484114289284e-04,1.459348481148481369e-03,-3.442166838794946671e-03,1.926583703607320786e-03
1.518920063972473145e-02,7.032137364149093628e-03,-1.270213979296386242e-03,-3.053108594031073153e-05
2.837527357041835785e-02,-4.791992250829935074e-03,-3.960752859711647034e-03,-4.339709877967834473e-03
-2.675612270832061768e-02,-6.109138485044240952e-04,2.115606702864170074e-02,8.389958180487155914e-03
5.029894784092903137e-02,-1.707145129330456257e-04,-2.203858084976673126e-02,6.206738296896219254e-03
-3.945922479033470154e-03,1.805949397385120392e-02,3.992246463894844055e-03,-9.656405076384544373e-03
8.387275040149688721e-03,-1.131261233240365982e-03,3.441310022026300430e-03,3.747371665667742491e-04
